entity_id,branch,panel,cohort_label,sample_type,coord,qc_status,has_all_primary_inputs,n_parquet_cells,tissue_class,adjusted_area_percent
"TMA|AR|[54230,8564]",TMA,AR,NAC2020,TURBT,"[54230,8564]",Acceptable,True,8228.0,Stroma,27.670728251629356
"TMA|AR|[54310,15384]",TMA,AR,NAC2020,TURBT,"[54310,15384]",Acceptable,True,5998.0,Stroma,51.55908410999885
"TMA|AR|[54389,10269]",TMA,AR,NAC2020,TURBT,"[54389,10269]",Acceptable,True,5578.0,Stroma,20.06670372429127
"TMA|AR|[54389,13719]",TMA,AR,NAC2020,TURBT,"[54389,13719]",Acceptable,True,6189.0,Stroma,39.952718676122934
"TMA|AR|[54528,12054]",TMA,AR,NAC2020,TURBT,"[54528,12054]",Acceptable,True,6795.0,Stroma,27.933086336589202
"TMA|AR|[55229,12096]",TMA,AR,NAC2020,TURBT,"[55229,12096]",Acceptable,True,5522.0,Stroma,31.17024165082813
"TMA|AR|[55428,10391]",TMA,AR,NAC2020,TURBT,"[55428,10391]",Acceptable,True,4329.0,Stroma,81.2361378086648
"TMA|AR|[55745,7179]",TMA,AR,NAC2020,TURBT,"[55745,7179]",Acceptable,True,6355.0,Stroma,60.680769842532214
"TMA|AR|[56538,15466]",TMA,AR,NAC2020,TURBT,"[56538,15466]",Acceptable,True,4192.0,Stroma,53.42485342485342
"TMA|AR|[57053,10550]",TMA,AR,NAC2020,TURBT,"[57053,10550]",Borderline,True,3996.0,Stroma,38.69912047453467
"TMA|AR|[57212,8884]",TMA,AR,NAC2020,TURBT,"[57212,8884]",Acceptable,True,7845.0,Stroma,80.61397779229262
"TMA|AR|[57410,7259]",TMA,AR,NAC2020,TURBT,"[57410,7259]",Acceptable,True,7190.0,Stroma,69.84727052774838
"TMA|AR|[58401,14118]",TMA,AR,NAC2020,TURBT,"[58401,14118]",Acceptable,True,10252.0,Stroma,68.19107070158773
"TMA|AR|[58877,9083]",TMA,AR,NAC2020,TURBT,"[58877,9083]",Acceptable,True,5744.0,Stroma,78.74151922309431
"TMA|AR|[58996,7378]",TMA,AR,NAC2020,TURBT,"[58996,7378]",Acceptable,True,6891.0,Stroma,43.799520913948776
"TMA|AR|[60027,14158]",TMA,AR,NAC2020,TURBT,"[60027,14158]",Acceptable,True,5893.0,Stroma,91.13495200451722
"TMA|AR|[60622,9202]",TMA,AR,NAC2020,TURBT,"[60622,9202]",Acceptable,True,6933.0,Stroma,90.45249572383766
"TMA|AR|[61454,16100]",TMA,AR,NAC2020,TURBT,"[61454,16100]",Acceptable,True,11572.0,Stroma,63.29780864567118
"TMA|AR|[61692,14435]",TMA,AR,NAC2020,TURBT,"[61692,14435]",Acceptable,True,7700.0,Stroma,81.43161823513728
"TMA|AR|[39806,17568]",TMA,AR,NAC2020,RC,"[39806,17568]",Acceptable,True,7912.0,Epi,6.283199271513127
"TMA|AR|[39845,15863]",TMA,AR,NAC2020,RC,"[39845,15863]",Acceptable,True,9161.0,Epi,13.12783817256089
"TMA|AR|[41431,16021]",TMA,AR,NAC2020,RC,"[41431,16021]",Acceptable,True,7312.0,Epi,23.22432294328053
"TMA|AR|[42938,17607]",TMA,AR,NAC2020,RC,"[42938,17607]",Borderline,True,3119.0,Epi,39.656389738762066
"TMA|AR|[43096,15982]",TMA,AR,NAC2020,RC,"[43096,15982]",Acceptable,True,10447.0,Epi,40.95388733422557
"TMA|AR|[44484,17766]",TMA,AR,NAC2020,RC,"[44484,17766]",Acceptable,True,4104.0,Epi,34.08101045296167
"TMA|AR|[44762,16100]",TMA,AR,NAC2020,RC,"[44762,16100]",Acceptable,True,9103.0,Epi,57.06459421582367
"TMA|AR|[46229,17885]",TMA,AR,NAC2020,RC,"[46229,17885]",Acceptable,True,3004.0,Epi,78.46311126256603
"TMA|AR|[46348,16259]",TMA,AR,NAC2020,RC,"[46348,16259]",Acceptable,True,3728.0,Epi,15.772654645058205
"TMA|AR|[47854,18043]",TMA,AR,NAC2020,RC,"[47854,18043]",Acceptable,True,3942.0,Epi,81.09612141652613
"TMA|AR|[48013,16378]",TMA,AR,NAC2020,RC,"[48013,16378]",Acceptable,True,6941.0,Epi,38.953574060427414
"TMA|AR|[49678,18083]",TMA,AR,NAC2020,RC,"[49678,18083]",Acceptable,True,5922.0,Epi,45.929858429858434
"TMA|AR|[51304,18123]",TMA,AR,NAC2020,RC,"[51304,18123]",Acceptable,True,6944.0,Epi,45.47702152414194
"TMA|AR|[53009,18281]",TMA,AR,NAC2020,RC,"[53009,18281]",Borderline,True,6315.0,Epi,29.325130499627143
"TMA|AR|[53128,16735]",TMA,AR,NAC2020,RC,"[53128,16735]",Acceptable,True,4665.0,Epi,80.64806480648065
"TMA|AR|[54714,18598]",TMA,AR,NAC2020,RC,"[54714,18598]",Borderline,True,4700.0,Epi,40.041710114702816
"TMA|AR|[54754,16973]",TMA,AR,NAC2020,RC,"[54754,16973]",Acceptable,True,4741.0,Epi,69.79703608247424
"TMA|AR|[56340,17131]",TMA,AR,NAC2020,RC,"[56340,17131]",Acceptable,True,4391.0,Epi,64.59164210161262
"TMA|AR|[57926,17330]",TMA,AR,NAC2020,RC,"[57926,17330]",Acceptable,True,5369.0,Epi,35.4182655410591
"TMA|AR|[59551,17528]",TMA,AR,NAC2020,RC,"[59551,17528]",Acceptable,True,3851.0,Epi,17.254098360655735
"TMA|AR|[39806,17568]",TMA,AR,NAC2020,RC,"[39806,17568]",Acceptable,True,7912.0,Stroma,93.71680072848687
"TMA|AR|[39845,15863]",TMA,AR,NAC2020,RC,"[39845,15863]",Acceptable,True,9161.0,Stroma,86.8721618274391
"TMA|AR|[41431,16021]",TMA,AR,NAC2020,RC,"[41431,16021]",Acceptable,True,7312.0,Stroma,76.77567705671947
"TMA|AR|[42938,17607]",TMA,AR,NAC2020,RC,"[42938,17607]",Borderline,True,3119.0,Stroma,60.343610261237934
"TMA|AR|[43096,15982]",TMA,AR,NAC2020,RC,"[43096,15982]",Acceptable,True,10447.0,Stroma,59.04611266577443
"TMA|AR|[44484,17766]",TMA,AR,NAC2020,RC,"[44484,17766]",Acceptable,True,4104.0,Stroma,65.91898954703832
"TMA|AR|[44762,16100]",TMA,AR,NAC2020,RC,"[44762,16100]",Acceptable,True,9103.0,Stroma,42.93540578417633
"TMA|AR|[46229,17885]",TMA,AR,NAC2020,RC,"[46229,17885]",Acceptable,True,3004.0,Stroma,21.536888737433976
"TMA|AR|[46348,16259]",TMA,AR,NAC2020,RC,"[46348,16259]",Acceptable,True,3728.0,Stroma,84.22734535494179
"TMA|AR|[47854,18043]",TMA,AR,NAC2020,RC,"[47854,18043]",Acceptable,True,3942.0,Stroma,18.903878583473862
"TMA|AR|[48013,16378]",TMA,AR,NAC2020,RC,"[48013,16378]",Acceptable,True,6941.0,Stroma,61.04642593957259
"TMA|AR|[49678,18083]",TMA,AR,NAC2020,RC,"[49678,18083]",Acceptable,True,5922.0,Stroma,54.07014157014157
"TMA|AR|[51304,18123]",TMA,AR,NAC2020,RC,"[51304,18123]",Acceptable,True,6944.0,Stroma,54.522978475858054
"TMA|AR|[53009,18281]",TMA,AR,NAC2020,RC,"[53009,18281]",Borderline,True,6315.0,Stroma,70.67486950037285
"TMA|AR|[53128,16735]",TMA,AR,NAC2020,RC,"[53128,16735]",Acceptable,True,4665.0,Stroma,19.351935193519353
"TMA|AR|[54714,18598]",TMA,AR,NAC2020,RC,"[54714,18598]",Borderline,True,4700.0,Stroma,59.958289885297184
"TMA|AR|[54754,16973]",TMA,AR,NAC2020,RC,"[54754,16973]",Acceptable,True,4741.0,Stroma,30.202963917525775
"TMA|AR|[56340,17131]",TMA,AR,NAC2020,RC,"[56340,17131]",Acceptable,True,4391.0,Stroma,35.40835789838738
"TMA|AR|[57926,17330]",TMA,AR,NAC2020,RC,"[57926,17330]",Acceptable,True,5369.0,Stroma,64.5817344589409
"TMA|AR|[59551,17528]",TMA,AR,NAC2020,RC,"[59551,17528]",Acceptable,True,3851.0,Stroma,82.74590163934427
"TMA|AR|[31609,10841]",TMA,AR,PURE01,TURBT,"[31609,10841]",Acceptable,True,6522.0,Epi,81.75237520735936
"TMA|AR|[31609,9136]",TMA,AR,PURE01,TURBT,"[31609,9136]",Acceptable,True,6492.0,Epi,24.118846489950478
"TMA|AR|[31649,12546]",TMA,AR,PURE01,TURBT,"[31649,12546]",Borderline,True,4792.0,Epi,79.14085088806279
"TMA|AR|[32244,17779]",TMA,AR,PURE01,TURBT,"[32244,17779]",Acceptable,True,6291.0,Epi,65.5406497494747
"TMA|AR|[32362,19286]",TMA,AR,PURE01,TURBT,"[32362,19286]",Acceptable,True,4529.0,Epi,9.213685474189676
"TMA|AR|[32521,22775]",TMA,AR,PURE01,TURBT,"[32521,22775]",Borderline,True,4796.0,Epi,38.97632213242592
"TMA|AR|[33195,12625]",TMA,AR,PURE01,TURBT,"[33195,12625]",Acceptable,True,8929.0,Epi,67.15960564881428
"TMA|AR|[33195,7470]",TMA,AR,PURE01,TURBT,"[33195,7470]",Acceptable,True,5897.0,Epi,35.97304128053918
"TMA|AR|[33235,10841]",TMA,AR,PURE01,TURBT,"[33235,10841]",Acceptable,True,7121.0,Epi,84.73183391003461
"TMA|AR|[34860,7391]",TMA,AR,PURE01,TURBT,"[34860,7391]",Acceptable,True,5207.0,Epi,19.79762428508579
"TMA|AR|[34940,10841]",TMA,AR,PURE01,TURBT,"[34940,10841]",Acceptable,True,6641.0,Epi,42.81300573782551
"TMA|AR|[34940,9056]",TMA,AR,PURE01,TURBT,"[34940,9056]",Acceptable,True,4614.0,Epi,47.852541159627776
"TMA|AR|[35296,15757]",TMA,AR,PURE01,TURBT,"[35296,15757]",Acceptable,True,4762.0,Epi,80.3347280334728
"TMA|AR|[35334,11741]",TMA,AR,PURE01,TURBT,"[35334,11741]",Acceptable,True,6840.0,Epi,59.56693449543783
"TMA|AR|[35493,10065]",TMA,AR,PURE01,TURBT,"[35493,10065]",Acceptable,True,8535.0,Epi,58.73628361268539
"TMA|AR|[35534,19088]",TMA,AR,PURE01,TURBT,"[35534,19088]",Acceptable,True,6222.0,Epi,44.306387954977346
"TMA|AR|[36605,9056]",TMA,AR,PURE01,TURBT,"[36605,9056]",Acceptable,True,4058.0,Epi,38.139835297916996
"TMA|AR|[36684,7431]",TMA,AR,PURE01,TURBT,"[36684,7431]",Acceptable,True,4633.0,Epi,66.8809349890431
"TMA|AR|[36764,10722]",TMA,AR,PURE01,TURBT,"[36764,10722]",Acceptable,True,7806.0,Epi,47.94916960241571
"TMA|AR|[36803,12347]",TMA,AR,PURE01,TURBT,"[36803,12347]",Acceptable,True,6964.0,Epi,94.96129295124271
"TMA|AR|[36843,14013]",TMA,AR,PURE01,TURBT,"[36843,14013]",Acceptable,True,4337.0,Epi,6.847875056314761
"TMA|AR|[37120,17304]",TMA,AR,PURE01,TURBT,"[37120,17304]",Acceptable,True,9683.0,Epi,46.70229405630865
"TMA|AR|[37358,20555]",TMA,AR,PURE01,TURBT,"[37358,20555]",Acceptable,True,7968.0,Epi,75.76024126664991
"TMA|AR|[37596,22260]",TMA,AR,PURE01,TURBT,"[37596,22260]",Acceptable,True,6255.0,Epi,74.85898468976632
"TMA|AR|[38389,8977]",TMA,AR,PURE01,TURBT,"[38389,8977]",Acceptable,True,5493.0,Epi,65.0244843448583
"TMA|AR|[38429,10642]",TMA,AR,PURE01,TURBT,"[38429,10642]",Acceptable,True,6670.0,Epi,60.63731527093595
"TMA|AR|[38627,13814]",TMA,AR,PURE01,TURBT,"[38627,13814]",Acceptable,True,8291.0,Epi,91.5201250488472
"TMA|AR|[38704,11780]",TMA,AR,PURE01,TURBT,"[38704,11780]",Acceptable,True,6074.0,Epi,63.98150742504904
"TMA|AR|[38784,10115]",TMA,AR,PURE01,TURBT,"[38784,10115]",Acceptable,True,5383.0,Epi,58.436815193571945
"TMA|AR|[38786,15480]",TMA,AR,PURE01,TURBT,"[38786,15480]",Acceptable,True,4558.0,Epi,8.836789900811542
"TMA|AR|[38865,17105]",TMA,AR,PURE01,TURBT,"[38865,17105]",Acceptable,True,6290.0,Epi,33.20745216515609
"TMA|AR|[39142,20396]",TMA,AR,PURE01,TURBT,"[39142,20396]",Acceptable,True,3865.0,Epi,48.01360544217687
"TMA|AR|[39341,22101]",TMA,AR,PURE01,TURBT,"[39341,22101]",Acceptable,True,5854.0,Epi,78.27126321087066
"TMA|AR|[40094,8858]",TMA,AR,PURE01,TURBT,"[40094,8858]",Acceptable,True,5537.0,Epi,85.29651795429815
"TMA|AR|[40173,10484]",TMA,AR,PURE01,TURBT,"[40173,10484]",Acceptable,True,8972.0,Epi,27.97913601711916
"TMA|AR|[40372,13695]",TMA,AR,PURE01,TURBT,"[40372,13695]",Acceptable,True,6620.0,Epi,60.02337814143776
"TMA|AR|[40489,11899]",TMA,AR,PURE01,TURBT,"[40489,11899]",Acceptable,True,4746.0,Epi,58.57474825716499
"TMA|AR|[40491,15361]",TMA,AR,PURE01,TURBT,"[40491,15361]",Acceptable,True,3572.0,Epi,13.95691401215246
"TMA|AR|[40568,10155]",TMA,AR,PURE01,TURBT,"[40568,10155]",Borderline,True,3148.0,Epi,61.30478087649403
"TMA|AR|[40728,18612]",TMA,AR,PURE01,TURBT,"[40728,18612]",Borderline,True,5773.0,Epi,59.92981336736322
"TMA|AR|[40887,20238]",TMA,AR,PURE01,TURBT,"[40887,20238]",Acceptable,True,6584.0,Epi,50.14489101675695
"TMA|AR|[41046,21942]",TMA,AR,PURE01,TURBT,"[41046,21942]",Acceptable,True,6213.0,Epi,66.51311580294305
"TMA|AR|[41480,11490]",TMA,AR,PURE01,TURBT,"[41480,11490]",Acceptable,True,6350.0,Epi,44.68468468468468
"TMA|AR|[41878,10365]",TMA,AR,PURE01,TURBT,"[41878,10365]",Acceptable,True,6989.0,Epi,25.597122302158272
"TMA|AR|[41997,13576]",TMA,AR,PURE01,TURBT,"[41997,13576]",Borderline,True,6629.0,Epi,24.635514018691588
"TMA|AR|[42156,15202]",TMA,AR,PURE01,TURBT,"[42156,15202]",Borderline,True,4446.0,Epi,23.544679273266592
"TMA|AR|[42275,16867]",TMA,AR,PURE01,TURBT,"[42275,16867]",Acceptable,True,8950.0,Epi,63.55589276681841
"TMA|AR|[42434,18453]",TMA,AR,PURE01,TURBT,"[42434,18453]",Acceptable,True,8609.0,Epi,51.10682110682111
"TMA|AR|[42592,20119]",TMA,AR,PURE01,TURBT,"[42592,20119]",Acceptable,True,8902.0,Epi,48.36383063977561
"TMA|AR|[43106,11451]",TMA,AR,PURE01,TURBT,"[43106,11451]",Acceptable,True,6074.0,Epi,63.905631134837265
"TMA|AR|[43425,7153]",TMA,AR,PURE01,TURBT,"[43425,7153]",Acceptable,True,4862.0,Epi,31.25948406676783
"TMA|AR|[43623,10286]",TMA,AR,PURE01,TURBT,"[43623,10286]",Acceptable,True,6921.0,Epi,78.55418454935622
"TMA|AR|[43859,11979]",TMA,AR,PURE01,TURBT,"[43859,11979]",Acceptable,True,7336.0,Epi,56.51034482758621
"TMA|AR|[43861,15083]",TMA,AR,PURE01,TURBT,"[43861,15083]",Acceptable,True,5293.0,Epi,14.138956474722898
"TMA|AR|[43938,10274]",TMA,AR,PURE01,TURBT,"[43938,10274]",Acceptable,True,7811.0,Epi,25.77683615819209
"TMA|AR|[44020,16748]",TMA,AR,PURE01,TURBT,"[44020,16748]",Acceptable,True,5229.0,Epi,42.258440046565774
"TMA|AR|[44178,18334]",TMA,AR,PURE01,TURBT,"[44178,18334]",Acceptable,True,9998.0,Epi,45.8
"TMA|AR|[44297,19960]",TMA,AR,PURE01,TURBT,"[44297,19960]",Acceptable,True,7541.0,Epi,74.17347335667056
"TMA|AR|[44416,21586]",TMA,AR,PURE01,TURBT,"[44416,21586]",Acceptable,True,7814.0,Epi,8.74074074074074
"TMA|AR|[44850,11451]",TMA,AR,PURE01,TURBT,"[44850,11451]",Acceptable,True,5614.0,Epi,23.612150231931768
"TMA|AR|[45328,8620]",TMA,AR,PURE01,TURBT,"[45328,8620]",Borderline,True,5511.0,Epi,42.67195767195768
"TMA|AR|[45526,13299]",TMA,AR,PURE01,TURBT,"[45526,13299]",Borderline,True,6712.0,Epi,10.483236266330866
"TMA|AR|[45604,12058]",TMA,AR,PURE01,TURBT,"[45604,12058]",Acceptable,True,7491.0,Epi,16.94892105981972
"TMA|AR|[45673,10368]",TMA,AR,PURE01,TURBT,"[45673,10368]",Acceptable,True,7793.0,Epi,49.32946218719757
"TMA|AR|[45685,15004]",TMA,AR,PURE01,TURBT,"[45685,15004]",Acceptable,True,6770.0,Epi,65.05337214944203
"TMA|AR|[45764,16669]",TMA,AR,PURE01,TURBT,"[45764,16669]",Acceptable,True,5462.0,Epi,9.295818436188403
"TMA|AR|[46042,19722]",TMA,AR,PURE01,TURBT,"[46042,19722]",Acceptable,True,5961.0,Epi,50.06045949214027
"TMA|AR|[46160,21387]",TMA,AR,PURE01,TURBT,"[46160,21387]",Acceptable,True,2921.0,Epi,58.315303620366365
"TMA|AR|[46595,9785]",TMA,AR,PURE01,TURBT,"[46595,9785]",Acceptable,True,3597.0,Epi,30.15249537892791
"TMA|AR|[46914,6915]",TMA,AR,PURE01,TURBT,"[46914,6915]",Borderline,True,4720.0,Epi,43.35770871419866
"TMA|AR|[47112,10087]",TMA,AR,PURE01,TURBT,"[47112,10087]",Acceptable,True,6037.0,Epi,0.7122507122507122
"TMA|AR|[47152,11713]",TMA,AR,PURE01,TURBT,"[47152,11713]",Acceptable,True,10407.0,Epi,12.297465724968843
"TMA|AR|[47271,13299]",TMA,AR,PURE01,TURBT,"[47271,13299]",Acceptable,True,4056.0,Epi,0.8880477507643034
"TMA|AR|[47308,10353]",TMA,AR,PURE01,TURBT,"[47308,10353]",Acceptable,True,7675.0,Epi,52.9548627268497
"TMA|AR|[47308,12098]",TMA,AR,PURE01,TURBT,"[47308,12098]",Acceptable,True,10037.0,Epi,36.497780099242625
"TMA|AR|[47390,14924]",TMA,AR,PURE01,TURBT,"[47390,14924]",Acceptable,True,8613.0,Epi,44.62037152474753
"TMA|AR|[47548,16510]",TMA,AR,PURE01,TURBT,"[47548,16510]",Acceptable,True,10007.0,Epi,3.826399589111453
"TMA|AR|[47707,19564]",TMA,AR,PURE01,TURBT,"[47707,19564]",Borderline,True,6008.0,Epi,40.370751802265715
"TMA|AR|[47905,21229]",TMA,AR,PURE01,TURBT,"[47905,21229]",Acceptable,True,3811.0,Epi,62.50165278328706
"TMA|AR|[48181,11411]",TMA,AR,PURE01,TURBT,"[48181,11411]",Acceptable,True,3852.0,Epi,18.27356280410885
"TMA|AR|[48220,9785]",TMA,AR,PURE01,TURBT,"[48220,9785]",Acceptable,True,3307.0,Epi,33.45601121626358
"TMA|AR|[48619,6796]",TMA,AR,PURE01,TURBT,"[48619,6796]",Acceptable,True,3285.0,Epi,1.3430725730442978
"TMA|AR|[48896,11554]",TMA,AR,PURE01,TURBT,"[48896,11554]",Acceptable,True,5448.0,Epi,67.84284655300222
"TMA|AR|[49013,12098]",TMA,AR,PURE01,TURBT,"[49013,12098]",Borderline,True,7117.0,Epi,26.776364996260284
"TMA|AR|[49015,13140]",TMA,AR,PURE01,TURBT,"[49015,13140]",Borderline,True,4952.0,Epi,71.30014982520393
"TMA|AR|[49093,10487]",TMA,AR,PURE01,TURBT,"[49093,10487]",Acceptable,True,6588.0,Epi,47.53320683111954
"TMA|AR|[49174,14766]",TMA,AR,PURE01,TURBT,"[49174,14766]",Acceptable,True,6369.0,Epi,25.851885506587916
"TMA|AR|[49293,16352]",TMA,AR,PURE01,TURBT,"[49293,16352]",Acceptable,True,7226.0,Epi,24.783477681545637
"TMA|AR|[49925,11371]",TMA,AR,PURE01,TURBT,"[49925,11371]",Acceptable,True,3841.0,Epi,24.85425573260785
"TMA|AR|[50443,8263]",TMA,AR,PURE01,TURBT,"[50443,8263]",Acceptable,True,6357.0,Epi,19.611537904044066
"TMA|AR|[50522,9810]",TMA,AR,PURE01,TURBT,"[50522,9810]",Borderline,True,4617.0,Epi,66.16852718761253
"TMA|AR|[50681,11435]",TMA,AR,PURE01,TURBT,"[50681,11435]",Acceptable,True,7481.0,Epi,62.27106227106227
"TMA|AR|[50760,13021]",TMA,AR,PURE01,TURBT,"[50760,13021]",Acceptable,True,7473.0,Epi,40.3874415497662
"TMA|AR|[50879,14687]",TMA,AR,PURE01,TURBT,"[50879,14687]",Acceptable,True,5560.0,Epi,12.58157139128165
"TMA|AR|[50958,16312]",TMA,AR,PURE01,TURBT,"[50958,16312]",Acceptable,True,9527.0,Epi,82.26555246053853
"TMA|AR|[51196,19444]",TMA,AR,PURE01,TURBT,"[51196,19444]",Acceptable,True,6633.0,Epi,36.17386331140978
"TMA|AR|[51275,21030]",TMA,AR,PURE01,TURBT,"[51275,21030]",Acceptable,True,4741.0,Epi,84.3984962406015
"TMA|AR|[51630,11371]",TMA,AR,PURE01,TURBT,"[51630,11371]",Acceptable,True,6357.0,Epi,67.5132823636128
"TMA|AR|[52108,6558]",TMA,AR,PURE01,TURBT,"[52108,6558]",Borderline,True,6084.0,Epi,32.27848101265823
"TMA|AR|[52227,9691]",TMA,AR,PURE01,TURBT,"[52227,9691]",Acceptable,True,6292.0,Epi,40.18463905628927
"TMA|AR|[52623,14488]",TMA,AR,PURE01,TURBT,"[52623,14488]",Borderline,True,4964.0,Epi,26.983546617915906
"TMA|AR|[52782,17700]",TMA,AR,PURE01,TURBT,"[52782,17700]",Acceptable,True,6990.0,Epi,65.88778698546393
"TMA|AR|[52901,19326]",TMA,AR,PURE01,TURBT,"[52901,19326]",Acceptable,True,9355.0,Epi,77.9320987654321
"TMA|AR|[53060,20912]",TMA,AR,PURE01,TURBT,"[53060,20912]",Acceptable,True,5786.0,Epi,81.73378839590444
"TMA|AR|[53256,9746]",TMA,AR,PURE01,TURBT,"[53256,9746]",Borderline,True,5102.0,Epi,47.72565742714996
"TMA|AR|[53375,11371]",TMA,AR,PURE01,TURBT,"[53375,11371]",Acceptable,True,5622.0,Epi,47.80784844384303
"TMA|AR|[53734,6440]",TMA,AR,PURE01,TURBT,"[53734,6440]",Acceptable,True,9299.0,Epi,41.269423228864895
"TMA|AR|[54011,9611]",TMA,AR,PURE01,TURBT,"[54011,9611]",Acceptable,True,5854.0,Epi,52.40314205831447
"TMA|AR|[54328,14369]",TMA,AR,PURE01,TURBT,"[54328,14369]",Acceptable,True,5791.0,Epi,41.483734461782596
"TMA|AR|[54408,15995]",TMA,AR,PURE01,TURBT,"[54408,15995]",Acceptable,True,8208.0,Epi,89.35895597303886
"TMA|AR|[54646,19167]",TMA,AR,PURE01,TURBT,"[54646,19167]",Acceptable,True,7632.0,Epi,63.22548365577051
"TMA|AR|[55040,9746]",TMA,AR,PURE01,TURBT,"[55040,9746]",Acceptable,True,6427.0,Epi,0.01603592046183451
"TMA|AR|[55518,6360]",TMA,AR,PURE01,TURBT,"[55518,6360]",Acceptable,True,5804.0,Epi,20.02967359050445
"TMA|AR|[55676,9453]",TMA,AR,PURE01,TURBT,"[55676,9453]",Borderline,True,5034.0,Epi,62.287270251872016
"TMA|AR|[56113,15836]",TMA,AR,PURE01,TURBT,"[56113,15836]",Acceptable,True,7349.0,Epi,33.10469781286398
"TMA|AR|[56232,17462]",TMA,AR,PURE01,TURBT,"[56232,17462]",Acceptable,True,11076.0,Epi,52.45263431092655
"TMA|AR|[56350,19088]",TMA,AR,PURE01,TURBT,"[56350,19088]",Acceptable,True,6885.0,Epi,71.72623354073217
"TMA|AR|[56469,20713]",TMA,AR,PURE01,TURBT,"[56469,20713]",Acceptable,True,7868.0,Epi,60.11904761904762
"TMA|AR|[57223,6122]",TMA,AR,PURE01,TURBT,"[57223,6122]",Acceptable,True,8421.0,Epi,19.906285344966875
"TMA|AR|[57461,9413]",TMA,AR,PURE01,TURBT,"[57461,9413]",Acceptable,True,5607.0,Epi,65.8530042918455
"TMA|AR|[57659,12506]",TMA,AR,PURE01,TURBT,"[57659,12506]",Acceptable,True,6440.0,Epi,53.32338578404775
"TMA|AR|[58016,17304]",TMA,AR,PURE01,TURBT,"[58016,17304]",Acceptable,True,11609.0,Epi,26.214884835574495
"TMA|AR|[58135,18890]",TMA,AR,PURE01,TURBT,"[58135,18890]",Acceptable,True,3449.0,Epi,17.00805198474361
"TMA|AR|[58254,20555]",TMA,AR,PURE01,TURBT,"[58254,20555]",Acceptable,True,7414.0,Epi,32.88616827298776
"TMA|AR|[31609,10841]",TMA,AR,PURE01,TURBT,"[31609,10841]",Acceptable,True,6522.0,Stroma,18.247624792640625
"TMA|AR|[31609,9136]",TMA,AR,PURE01,TURBT,"[31609,9136]",Acceptable,True,6492.0,Stroma,75.88115351004953
"TMA|AR|[31649,12546]",TMA,AR,PURE01,TURBT,"[31649,12546]",Borderline,True,4792.0,Stroma,20.859149111937214
"TMA|AR|[32244,17779]",TMA,AR,PURE01,TURBT,"[32244,17779]",Acceptable,True,6291.0,Stroma,34.4593502505253
"TMA|AR|[32362,19286]",TMA,AR,PURE01,TURBT,"[32362,19286]",Acceptable,True,4529.0,Stroma,90.78631452581033
"TMA|AR|[32521,22775]",TMA,AR,PURE01,TURBT,"[32521,22775]",Borderline,True,4796.0,Stroma,61.02367786757408
"TMA|AR|[33195,12625]",TMA,AR,PURE01,TURBT,"[33195,12625]",Acceptable,True,8929.0,Stroma,32.840394351185715
"TMA|AR|[33195,7470]",TMA,AR,PURE01,TURBT,"[33195,7470]",Acceptable,True,5897.0,Stroma,64.02695871946082
"TMA|AR|[33235,10841]",TMA,AR,PURE01,TURBT,"[33235,10841]",Acceptable,True,7121.0,Stroma,15.268166089965398
"TMA|AR|[34860,7391]",TMA,AR,PURE01,TURBT,"[34860,7391]",Acceptable,True,5207.0,Stroma,80.20237571491421
"TMA|AR|[34940,10841]",TMA,AR,PURE01,TURBT,"[34940,10841]",Acceptable,True,6641.0,Stroma,57.18699426217448
"TMA|AR|[34940,9056]",TMA,AR,PURE01,TURBT,"[34940,9056]",Acceptable,True,4614.0,Stroma,52.14745884037223
"TMA|AR|[35296,15757]",TMA,AR,PURE01,TURBT,"[35296,15757]",Acceptable,True,4762.0,Stroma,19.665271966527197
"TMA|AR|[35334,11741]",TMA,AR,PURE01,TURBT,"[35334,11741]",Acceptable,True,6840.0,Stroma,40.433065504562165
"TMA|AR|[35493,10065]",TMA,AR,PURE01,TURBT,"[35493,10065]",Acceptable,True,8535.0,Stroma,41.2637163873146
"TMA|AR|[35534,19088]",TMA,AR,PURE01,TURBT,"[35534,19088]",Acceptable,True,6222.0,Stroma,55.69361204502266
"TMA|AR|[36605,9056]",TMA,AR,PURE01,TURBT,"[36605,9056]",Acceptable,True,4058.0,Stroma,61.86016470208299
"TMA|AR|[36684,7431]",TMA,AR,PURE01,TURBT,"[36684,7431]",Acceptable,True,4633.0,Stroma,33.1190650109569
"TMA|AR|[36764,10722]",TMA,AR,PURE01,TURBT,"[36764,10722]",Acceptable,True,7806.0,Stroma,52.050830397584306
"TMA|AR|[36803,12347]",TMA,AR,PURE01,TURBT,"[36803,12347]",Acceptable,True,6964.0,Stroma,5.0387070487573
"TMA|AR|[36843,14013]",TMA,AR,PURE01,TURBT,"[36843,14013]",Acceptable,True,4337.0,Stroma,93.15212494368524
"TMA|AR|[37120,17304]",TMA,AR,PURE01,TURBT,"[37120,17304]",Acceptable,True,9683.0,Stroma,53.29770594369135
"TMA|AR|[37358,20555]",TMA,AR,PURE01,TURBT,"[37358,20555]",Acceptable,True,7968.0,Stroma,24.23975873335009
"TMA|AR|[37596,22260]",TMA,AR,PURE01,TURBT,"[37596,22260]",Acceptable,True,6255.0,Stroma,25.14101531023368
